nomEquipementVirtuel;nomEquipementPhysique;nomSourceDonneeEquipementPhysique;vCPU;nomEntite;cluster;consoElecAn;typeEqv;cleRepartition;nomSourceDonnee;capaciteStockage
virtual-eq-3610;physical-eq-1254;;4;;PY1HOS01;;calcul;;;
virtual-eq-3611;physical-eq-1280;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3612;physical-eq-1189;;2;;10.244.52.6;;calcul;;;
virtual-eq-3613;physical-eq-1278;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3614;physical-eq-1013;;4;;PY1LNX03;;calcul;;;
virtual-eq-3615;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3616;physical-eq-1116;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3617;physical-eq-1151;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3618;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3619;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3620;physical-eq-1223;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3621;physical-eq-1140;;4;;DZ2ORA01;;calcul;;;
virtual-eq-3622;physical-eq-1035;;4;;PY1WIN01;;calcul;;;
virtual-eq-3623;physical-eq-1041;;4;;PY1LNX04;;calcul;;;
virtual-eq-3624;physical-eq-1278;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3625;physical-eq-1275;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3626;physical-eq-1273;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3627;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3628;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3629;physical-eq-1108;;2;;Infra2;;calcul;;;
virtual-eq-3630;physical-eq-1021;;2;;PY1LNX01;;calcul;;;
virtual-eq-3631;physical-eq-1318;;2;;ntnx-cluster-029;;calcul;;;
virtual-eq-3632;physical-eq-1205;;2;;10.244.72.6;;calcul;;;
virtual-eq-3633;physical-eq-1207;;2;;10.244.58.6;;calcul;;;
virtual-eq-3634;physical-eq-1276;;8;;PZ2HOS01;;calcul;;;
virtual-eq-3635;physical-eq-1022;;4;;PY1LNX04;;calcul;;;
virtual-eq-3636;physical-eq-1181;;2;;Dev;;calcul;;;
virtual-eq-3637;physical-eq-1145;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3638;physical-eq-1106;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3639;physical-eq-1149;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3640;physical-eq-1079;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3641;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3642;physical-eq-1021;;4;;PY1LNX01;;calcul;;;
virtual-eq-3643;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3644;physical-eq-1025;;4;;PY1LNX02;;calcul;;;
virtual-eq-3645;physical-eq-1078;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3646;physical-eq-1026;;4;;PY1LNX04;;calcul;;;
virtual-eq-3647;physical-eq-1255;;4;;PY1HOS01;;calcul;;;
virtual-eq-3648;physical-eq-1256;;2;;PY1HOS01;;calcul;;;
virtual-eq-3649;physical-eq-1111;;4;;PZ2WRP;;calcul;;;
virtual-eq-3651;physical-eq-1259;;4;;PY1HOS01;;calcul;;;
virtual-eq-3652;physical-eq-1189;;2;;10.244.52.6;;calcul;;;
virtual-eq-3653;physical-eq-1278;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3654;physical-eq-1266;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3655;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3656;physical-eq-1085;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3657;physical-eq-1090;;2;;PZ2WIN01;;calcul;;;
virtual-eq-3658;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3659;physical-eq-1090;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3660;physical-eq-1072;;4;;DZ2LNX01;;calcul;;;
virtual-eq-3661;physical-eq-1093;;4;;DZ2LNX01;;calcul;;;
virtual-eq-3662;physical-eq-1097;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3663;physical-eq-1095;;2;;PZ2LNX01;;calcul;;;
virtual-eq-3664;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3665;physical-eq-1143;;8;;PZ2LNX03;;calcul;;;
virtual-eq-3666;physical-eq-1159;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3667;physical-eq-1070;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3668;physical-eq-1012;;4;;PY1LNX01;;calcul;;;
virtual-eq-3669;physical-eq-1030;;4;;PY1ORA01;;calcul;;;
virtual-eq-3670;physical-eq-1262;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3671;physical-eq-1266;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3673;physical-eq-1102;;2;;PZ2LNX03;;calcul;;;
virtual-eq-3674;physical-eq-1297;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3677;physical-eq-1282;;2;;PY1MAG01;;calcul;;;
virtual-eq-3678;physical-eq-1279;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3679;physical-eq-1100;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3680;physical-eq-1145;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3681;physical-eq-1048;;2;;DZ2LNX01;;calcul;;;
virtual-eq-3682;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3683;physical-eq-1118;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3684;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3685;physical-eq-1173;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3686;physical-eq-1121;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3687;physical-eq-990;;4;;PY1LNX03;;calcul;;;
virtual-eq-3688;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3689;physical-eq-1120;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3690;physical-eq-1267;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3691;physical-eq-1269;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3692;physical-eq-1146;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3693;physical-eq-1048;;2;;DZ2LNX01;;calcul;;;
virtual-eq-3694;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3695;physical-eq-1111;;2;;PZ2WRP;;calcul;;;
virtual-eq-3696;physical-eq-1176;;4;;PZ2WRP;;calcul;;;
virtual-eq-3697;physical-eq-1296;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3698;physical-eq-1231;;2;;10.244.8.6;;calcul;;;
virtual-eq-3699;physical-eq-1162;;2;;10.244.2.6;;calcul;;;
virtual-eq-3700;physical-eq-1108;;4;;Infra2;;calcul;;;
virtual-eq-3701;physical-eq-1111;;2;;PZ2WRP;;calcul;;;
virtual-eq-3702;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3703;physical-eq-1121;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3704;physical-eq-1106;;2;;PZ2LNX03;;calcul;;;
virtual-eq-3705;physical-eq-1212;;2;;DZ2ORA01;;calcul;;;
virtual-eq-3706;physical-eq-1119;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3707;physical-eq-1116;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3708;physical-eq-1119;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3709;physical-eq-1143;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3712;physical-eq-1142;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3713;physical-eq-995;;4;;PY1LNX02;;calcul;;;
virtual-eq-3714;physical-eq-1267;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3715;physical-eq-1319;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3716;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3717;physical-eq-990;;2;;PY1LNX03;;calcul;;;
virtual-eq-3718;physical-eq-1290;;2;;PY1MAG01;;calcul;;;
virtual-eq-3719;physical-eq-1115;;2;;10.244.24.6;;calcul;;;
virtual-eq-3720;physical-eq-1168;;2;;10.244.4.6;;calcul;;;
virtual-eq-3721;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3723;physical-eq-1261;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3724;physical-eq-1055;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3725;physical-eq-1182;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3726;physical-eq-1125;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3727;physical-eq-1048;;2;;DZ2LNX01;;calcul;;;
virtual-eq-3728;physical-eq-1054;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3729;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3730;physical-eq-1051;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3731;physical-eq-1089;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3732;physical-eq-1089;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3733;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3734;physical-eq-1001;;4;;PY1LNX04;;calcul;;;
virtual-eq-3735;physical-eq-1039;;4;;PY1ORA01;;calcul;;;
virtual-eq-3736;physical-eq-1132;;2;;PZ2LNX03;;calcul;;;
virtual-eq-3737;physical-eq-1269;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3739;physical-eq-1059;;2;;Infra2;;calcul;;;
virtual-eq-3740;physical-eq-1256;;2;;PY1HOS01;;calcul;;;
virtual-eq-3741;physical-eq-1111;;4;;PZ2WRP;;calcul;;;
virtual-eq-3742;physical-eq-1288;;2;;PY1MAG01;;calcul;;;
virtual-eq-3743;physical-eq-1285;;2;;PY1MAG01;;calcul;;;
virtual-eq-3744;physical-eq-1180;;2;;10.244.50.6;;calcul;;;
virtual-eq-3745;physical-eq-1146;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3746;physical-eq-1235;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3747;physical-eq-1092;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3748;physical-eq-1213;;4;;PZ2ORA01;;calcul;;;
virtual-eq-3749;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3750;physical-eq-1156;;8;;DZ2ORA01;;calcul;;;
virtual-eq-3751;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3752;physical-eq-1048;;4;;DZ2LNX01;;calcul;;;
virtual-eq-3753;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3754;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3755;physical-eq-1026;;4;;PY1LNX04;;calcul;;;
virtual-eq-3756;physical-eq-1043;;4;;PY1WIN02;;calcul;;;
virtual-eq-3757;physical-eq-1022;;4;;PY1LNX04;;calcul;;;
virtual-eq-3758;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3760;physical-eq-1142;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3761;physical-eq-1150;;2;;PZ2LNX03;;calcul;;;
virtual-eq-3762;physical-eq-1319;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3763;physical-eq-1297;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3764;physical-eq-1025;;4;;PY1LNX02;;calcul;;;
virtual-eq-3765;physical-eq-1285;;2;;PY1MAG01;;calcul;;;
virtual-eq-3766;physical-eq-1151;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3767;physical-eq-1270;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3768;physical-eq-1163;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3769;physical-eq-1078;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3770;physical-eq-1048;;4;;DZ2LNX01;;calcul;;;
virtual-eq-3771;physical-eq-1090;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3772;physical-eq-1159;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3773;physical-eq-1191;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3774;physical-eq-1034;;4;;PY1LNX04;;calcul;;;
virtual-eq-3775;physical-eq-1264;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3776;physical-eq-1271;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3777;physical-eq-1262;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3778;physical-eq-1129;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3779;physical-eq-1173;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3780;physical-eq-1212;;4;;DZ2ORA01;;calcul;;;
virtual-eq-3781;physical-eq-1280;;8;;PZ2HOS01;;calcul;;;
virtual-eq-3782;physical-eq-1282;;2;;PY1MAG01;;calcul;;;
virtual-eq-3783;physical-eq-1290;;2;;PY1MAG01;;calcul;;;
virtual-eq-3784;physical-eq-1057;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3785;physical-eq-1079;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3786;physical-eq-1145;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3787;physical-eq-1149;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3788;physical-eq-1147;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3789;physical-eq-1079;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3790;physical-eq-1125;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3791;physical-eq-1076;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3792;physical-eq-1063;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3793;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3794;physical-eq-1122;;4;;PZ2PSI02;;calcul;;;
virtual-eq-3795;physical-eq-1142;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3796;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3797;physical-eq-1096;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3798;physical-eq-1225;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3799;physical-eq-1026;;4;;PY1LNX04;;calcul;;;
virtual-eq-3800;physical-eq-1013;;4;;PY1LNX03;;calcul;;;
virtual-eq-3802;physical-eq-1263;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3803;physical-eq-1060;;4;;PZ2WRP;;calcul;;;
virtual-eq-3805;physical-eq-1319;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3807;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3808;physical-eq-1282;;2;;PY1MAG01;;calcul;;;
virtual-eq-3809;physical-eq-1179;;2;;10.244.20.6;;calcul;;;
virtual-eq-3810;physical-eq-1209;;4;;PZ2PSI02;;calcul;;;
virtual-eq-3811;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3812;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3813;physical-eq-1120;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3814;physical-eq-1067;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3815;physical-eq-1058;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3816;physical-eq-1093;;4;;DZ2LNX01;;calcul;;;
virtual-eq-3817;physical-eq-1239;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3818;physical-eq-1279;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3821;physical-eq-1297;;8;;PZ2MAG01;;calcul;;;
virtual-eq-3822;physical-eq-1171;;2;;Dev;;calcul;;;
virtual-eq-3823;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3824;physical-eq-1277;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3825;physical-eq-1269;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3826;physical-eq-1134;;2;;PZ2WRP;;calcul;;;
virtual-eq-3827;physical-eq-1125;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3828;physical-eq-1098;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3829;physical-eq-1087;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3830;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3831;physical-eq-1088;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3832;physical-eq-1130;;4;;PZ2ORA01;;calcul;;;
virtual-eq-3833;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3834;physical-eq-1078;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3835;physical-eq-1092;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3836;physical-eq-1072;;2;;DZ2LNX01;;calcul;;;
virtual-eq-3837;physical-eq-1090;;2;;PZ2WIN01;;calcul;;;
virtual-eq-3838;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3839;physical-eq-1007;;4;;PY1LNX04;;calcul;;;
virtual-eq-3840;physical-eq-1002;;2;;PY1LNX04;;calcul;;;
virtual-eq-3841;physical-eq-1278;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3842;physical-eq-1012;;4;;PY1LNX01;;calcul;;;
virtual-eq-3843;physical-eq-1263;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3844;physical-eq-1202;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3845;physical-eq-1284;;2;;PY1MAG01;;calcul;;;
virtual-eq-3846;physical-eq-1255;;2;;PY1HOS01;;calcul;;;
virtual-eq-3847;physical-eq-1257;;4;;PY1HOS01;;calcul;;;
virtual-eq-3848;physical-eq-1210;;2;;PZ2HOS02;;calcul;;;
virtual-eq-3849;physical-eq-1222;;4;;10.251.255.220;;calcul;;;
virtual-eq-3850;physical-eq-1280;;8;;PZ2HOS01;;calcul;;;
virtual-eq-3851;physical-eq-1120;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3852;physical-eq-1106;;2;;PZ2LNX03;;calcul;;;
virtual-eq-3853;physical-eq-1146;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3854;physical-eq-1096;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3855;physical-eq-1090;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3856;physical-eq-1116;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3857;physical-eq-1087;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3858;physical-eq-1263;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3859;physical-eq-999;;4;;PY1WIN02;;calcul;;;
virtual-eq-3860;physical-eq-1229;;2;;10.244.76.6;;calcul;;;
virtual-eq-3861;physical-eq-1273;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3862;physical-eq-988;;4;;PY1LNX04;;calcul;;;
virtual-eq-3863;physical-eq-1254;;2;;PY1HOS01;;calcul;;;
virtual-eq-3864;physical-eq-1261;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3865;physical-eq-1000;;4;;PY1ORA01;;calcul;;;
virtual-eq-3866;physical-eq-1176;;4;;PZ2WRP;;calcul;;;
virtual-eq-3867;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3868;physical-eq-1298;;2;;ntnx-cluster-052;;calcul;;;
virtual-eq-3869;physical-eq-1188;;4;;PZ2ORA01;;calcul;;;
virtual-eq-3870;physical-eq-1064;;2;;10.244.38.6;;calcul;;;
virtual-eq-3872;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3873;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3874;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3875;physical-eq-1120;;2;;DZ2LNX03;;calcul;;;
virtual-eq-3876;physical-eq-1081;;4;;PZ2ORA01;;calcul;;;
virtual-eq-3877;physical-eq-1080;;6;;PZ2MGT01;;calcul;;;
virtual-eq-3878;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3879;physical-eq-1090;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3880;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3881;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3882;physical-eq-1100;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3883;physical-eq-1078;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3884;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3885;physical-eq-1051;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3886;physical-eq-1087;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3887;physical-eq-1263;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3889;physical-eq-1088;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3890;physical-eq-1233;;2;;PZ2PYX01;;calcul;;;
virtual-eq-3891;physical-eq-1280;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3892;physical-eq-1111;;4;;PZ2WRP;;calcul;;;
virtual-eq-3893;physical-eq-1344;;2;;ntnx-cluster-030;;calcul;;;
virtual-eq-3894;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3895;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3896;physical-eq-1283;;2;;PY1MAG01;;calcul;;;
virtual-eq-3897;physical-eq-1285;;2;;PY1MAG01;;calcul;;;
virtual-eq-3898;physical-eq-1157;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3899;physical-eq-1048;;4;;DZ2LNX01;;calcul;;;
virtual-eq-3900;physical-eq-1067;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3901;physical-eq-1116;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3902;physical-eq-1131;;4;;PZ2PSI01;;calcul;;;
virtual-eq-3903;physical-eq-1063;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3904;physical-eq-1188;;2;;PZ2ORA01;;calcul;;;
virtual-eq-3905;physical-eq-1079;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3906;physical-eq-1022;;4;;PY1LNX04;;calcul;;;
virtual-eq-3907;physical-eq-1041;;4;;PY1LNX04;;calcul;;;
virtual-eq-3908;physical-eq-1002;;2;;PY1LNX04;;calcul;;;
virtual-eq-3909;physical-eq-1040;;2;;PY1MGT01;;calcul;;;
virtual-eq-3910;physical-eq-989;;4;;PY1ORA01;;calcul;;;
virtual-eq-3911;physical-eq-1011;;4;;PY1WIN01;;calcul;;;
virtual-eq-3912;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3913;physical-eq-1037;;4;;PY1LNX01;;calcul;;;
virtual-eq-3914;physical-eq-1072;;4;;DZ2LNX01;;calcul;;;
virtual-eq-3915;physical-eq-1255;;4;;PY1HOS01;;calcul;;;
virtual-eq-3916;physical-eq-1282;;2;;PY1MAG01;;calcul;;;
virtual-eq-3917;physical-eq-1287;;2;;PY1MAG01;;calcul;;;
virtual-eq-3918;physical-eq-1286;;2;;PY1MAG01;;calcul;;;
virtual-eq-3919;physical-eq-1230;;2;;10.244.22.6;;calcul;;;
virtual-eq-3920;physical-eq-1268;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3921;physical-eq-1280;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3922;physical-eq-1100;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3923;physical-eq-1160;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3924;physical-eq-1086;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3925;physical-eq-1174;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3926;physical-eq-1119;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3927;physical-eq-990;;4;;PY1LNX03;;calcul;;;
virtual-eq-3928;physical-eq-1055;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3929;physical-eq-1092;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3930;physical-eq-1148;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3932;physical-eq-1274;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3934;physical-eq-1299;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3935;physical-eq-1195;;2;;10.244.88.6;;calcul;;;
virtual-eq-3936;physical-eq-1007;;4;;PY1LNX04;;calcul;;;
virtual-eq-3937;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3938;physical-eq-1076;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3939;physical-eq-1058;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3940;physical-eq-1146;;4;;DZ2LNX02;;calcul;;;
virtual-eq-3941;physical-eq-1118;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3942;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3943;physical-eq-1092;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3944;physical-eq-1155;;4;;DZ2WIN01;;calcul;;;
virtual-eq-3945;physical-eq-1183;;4;;PZ2ORA01;;calcul;;;
virtual-eq-3946;physical-eq-1076;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3947;physical-eq-1098;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3948;physical-eq-1151;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3949;physical-eq-1173;;2;;PZ2LNX02;;calcul;;;
virtual-eq-3950;physical-eq-1005;;2;;PY1LNX04;;calcul;;;
virtual-eq-3951;physical-eq-1015;;4;;PY1LNX04;;calcul;;;
virtual-eq-3952;physical-eq-1270;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3953;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3954;physical-eq-1255;;2;;PY1HOS01;;calcul;;;
virtual-eq-3955;physical-eq-1280;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3956;physical-eq-1268;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3957;physical-eq-1296;;2;;PZ2MAG01;;calcul;;;
virtual-eq-3959;physical-eq-1269;;4;;PZ2HOS01;;calcul;;;
virtual-eq-3960;physical-eq-1076;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3961;physical-eq-1268;;2;;PZ2HOS01;;calcul;;;
virtual-eq-3962;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3963;physical-eq-1056;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3964;physical-eq-1089;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3965;physical-eq-1149;;2;;DZ2LNX02;;calcul;;;
virtual-eq-3966;physical-eq-1061;;4;;PZ2ORA01;;calcul;;;
virtual-eq-3967;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-3968;physical-eq-1092;;4;;DZ2LNX03;;calcul;;;
virtual-eq-3969;physical-eq-1053;;4;;PZ2ORA01;;calcul;;;
virtual-eq-3970;physical-eq-1074;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3971;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-3972;physical-eq-1224;;4;;PZ2OCH01;;calcul;;;
virtual-eq-3973;physical-eq-1154;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3974;physical-eq-1072;;2;;DZ2LNX01;;calcul;;;
virtual-eq-3975;physical-eq-1070;;4;;PZ2LNX03;;calcul;;;
virtual-eq-3976;physical-eq-1151;;4;;PZ2LNX02;;calcul;;;
virtual-eq-3977;physical-eq-1034;;2;;PY1LNX04;;calcul;;;
virtual-eq-3978;physical-eq-1000;;2;;PY1ORA01;;calcul;;;
